Area,Year,average_rain_fall_mm_per_year,Item,Yield,pesticide,avg_temp
62,1993,758.0,5,40821,34468.93,16.23
62,1993,758.0,5,40821,34468.93,21.04
62,1993,758.0,5,40821,34468.93,24.75
62,1993,758.0,5,40821,34468.93,19.73
62,1993,758.0,5,40821,34468.93,22.11
62,1993,758.0,5,40821,34468.93,19.56
62,1993,758.0,5,40821,34468.93,16.86
62,1993,758.0,5,40821,34468.93,21.04
62,1994,758.0,6,75260,34468.93,16.42
62,1994,758.0,6,75260,34468.93,21.46
62,1994,758.0,6,75260,34468.93,25.05
62,1994,758.0,6,75260,34468.93,19.73
62,1994,758.0,6,75260,34468.93,22.83
62,1994,758.0,6,75260,34468.93,19.79
62,1994,758.0,6,75260,34468.93,16.45
62,1994,758.0,6,75260,34468.93,21.46
62,1994,758.0,0,22255,34468.93,16.42
62,1994,758.0,0,22255,34468.93,21.46
62,1994,758.0,0,22255,34468.93,25.05
62,1994,758.0,0,22255,34468.93,19.73
62,1994,758.0,0,22255,34468.93,22.83
62,1994,758.0,0,22255,34468.93,19.79
62,1994,758.0,0,22255,34468.93,16.45
62,1994,758.0,0,22255,34468.93,21.46
62,1994,758.0,1,190845,34468.93,16.42
62,1994,758.0,1,190845,34468.93,21.46
62,1994,758.0,1,190845,34468.93,25.05
62,1994,758.0,1,190845,34468.93,19.73
62,1994,758.0,1,190845,34468.93,22.83
62,1994,758.0,1,190845,34468.93,19.79
62,1994,758.0,1,190845,34468.93,16.45
62,1994,758.0,1,190845,34468.93,21.46
62,1994,758.0,2,42555,34468.93,16.42
62,1994,758.0,2,42555,34468.93,21.46
62,1994,758.0,2,42555,34468.93,25.05
62,1994,758.0,2,42555,34468.93,19.73
62,1994,758.0,2,42555,34468.93,22.83
62,1994,758.0,2,42555,34468.93,19.79
62,1994,758.0,2,42555,34468.93,16.45
62,1994,758.0,2,42555,34468.93,21.46
62,1994,758.0,3,29566,34468.93,16.42
62,1994,758.0,3,29566,34468.93,21.46
62,1994,758.0,3,29566,34468.93,25.05
62,1994,758.0,3,29566,34468.93,19.73
62,1994,758.0,3,29566,34468.93,22.83
62,1994,758.0,3,29566,34468.93,19.79
62,1994,758.0,3,29566,34468.93,16.45
62,1994,758.0,3,29566,34468.93,21.46
62,1994,758.0,4,18114,34468.93,16.42
62,1994,758.0,4,18114,34468.93,21.46
62,1994,758.0,4,18114,34468.93,25.05
62,1994,758.0,4,18114,34468.93,19.73
62,1994,758.0,4,18114,34468.93,22.83
62,1994,758.0,4,18114,34468.93,19.79
62,1994,758.0,4,18114,34468.93,16.45
62,1994,758.0,4,18114,34468.93,21.46
62,1994,758.0,7,198359,34468.93,16.42
62,1994,758.0,7,198359,34468.93,21.46
62,1994,758.0,7,198359,34468.93,25.05
62,1994,758.0,7,198359,34468.93,19.73
62,1994,758.0,7,198359,34468.93,22.83
62,1994,758.0,7,198359,34468.93,19.79
62,1994,758.0,7,198359,34468.93,16.45
62,1994,758.0,7,198359,34468.93,21.46
62,1994,758.0,5,43034,34468.93,16.42
62,1994,758.0,5,43034,34468.93,21.46
62,1994,758.0,5,43034,34468.93,25.05
62,1994,758.0,5,43034,34468.93,19.73
62,1994,758.0,5,43034,34468.93,22.83
62,1994,758.0,5,43034,34468.93,19.79
62,1994,758.0,5,43034,34468.93,16.45
62,1994,758.0,5,43034,34468.93,21.46
62,1995,758.0,6,109610,34468.93,16.68
62,1995,758.0,6,109610,34468.93,21.5
62,1995,758.0,6,109610,34468.93,25.01
62,1995,758.0,6,109610,34468.93,20.39
62,1995,758.0,6,109610,34468.93,22.79
62,1995,758.0,6,109610,34468.93,19.87
62,1995,758.0,6,109610,34468.93,16.85
62,1995,758.0,6,109610,34468.93,21.5
62,1995,758.0,0,22883,34468.93,16.68
62,1995,758.0,0,22883,34468.93,21.5
62,1995,758.0,0,22883,34468.93,25.01
62,1995,758.0,0,22883,34468.93,20.39
62,1995,758.0,0,22883,34468.93,22.79
62,1995,758.0,0,22883,34468.93,19.87
62,1995,758.0,0,22883,34468.93,16.85
62,1995,758.0,0,22883,34468.93,21.5
62,1995,758.0,1,199803,34468.93,16.68
62,1995,758.0,1,199803,34468.93,21.5
62,1995,758.0,1,199803,34468.93,25.01
62,1995,758.0,1,199803,34468.93,20.39
62,1995,758.0,1,199803,34468.93,22.79
62,1995,758.0,1,199803,34468.93,19.87
62,1995,758.0,1,199803,34468.93,16.85
62,1995,758.0,1,199803,34468.93,21.5
62,1995,758.0,2,46792,34468.93,16.68
62,1995,758.0,2,46792,34468.93,21.5
62,1995,758.0,2,46792,34468.93,25.01
62,1995,758.0,2,46792,34468.93,20.39
62,1995,758.0,2,46792,34468.93,22.79
62,1995,758.0,2,46792,34468.93,19.87
62,1995,758.0,2,46792,34468.93,16.85
62,1995,758.0,2,46792,34468.93,21.5
62,1995,758.0,3,30385,34468.93,16.68
62,1995,758.0,3,30385,34468.93,21.5
62,1995,758.0,3,30385,34468.93,25.01
62,1995,758.0,3,30385,34468.93,20.39
62,1995,758.0,3,30385,34468.93,22.79
62,1995,758.0,3,30385,34468.93,19.87
62,1995,758.0,3,30385,34468.93,16.85
62,1995,758.0,3,30385,34468.93,21.5
62,1995,758.0,4,14121,34468.93,16.68
62,1995,758.0,4,14121,34468.93,21.5
62,1995,758.0,4,14121,34468.93,25.01
62,1995,758.0,4,14121,34468.93,20.39
62,1995,758.0,4,14121,34468.93,22.79
62,1995,758.0,4,14121,34468.93,19.87
62,1995,758.0,4,14121,34468.93,16.85
62,1995,758.0,4,14121,34468.93,21.5
62,1995,758.0,7,174581,34468.93,16.68
62,1995,758.0,7,174581,34468.93,21.5
62,1995,758.0,7,174581,34468.93,25.01
62,1995,758.0,7,174581,34468.93,20.39
62,1995,758.0,7,174581,34468.93,22.79
62,1995,758.0,7,174581,34468.93,19.87
62,1995,758.0,7,174581,34468.93,16.85
62,1995,758.0,7,174581,34468.93,21.5
62,1995,758.0,5,37320,34468.93,16.68
62,1995,758.0,5,37320,34468.93,21.5
62,1995,758.0,5,37320,34468.93,25.01
62,1995,758.0,5,37320,34468.93,20.39
62,1995,758.0,5,37320,34468.93,22.79
62,1995,758.0,5,37320,34468.93,19.87
62,1995,758.0,5,37320,34468.93,16.85
62,1995,758.0,5,37320,34468.93,21.5
62,1996,758.0,6,77192,34468.93,16.08
62,1996,758.0,6,77192,34468.93,21.08
62,1996,758.0,6,77192,34468.93,25.06
62,1996,758.0,6,77192,34468.93,20.79
62,1996,758.0,6,77192,34468.93,22.91
62,1996,758.0,6,77192,34468.93,19.27
62,1996,758.0,6,77192,34468.93,17.2
62,1996,758.0,6,77192,34468.93,21.08
62,1996,758.0,0,22387,34468.93,16.08
62,1996,758.0,0,22387,34468.93,21.08
62,1996,758.0,0,22387,34468.93,25.06
62,1996,758.0,0,22387,34468.93,20.79
62,1996,758.0,0,22387,34468.93,22.91
62,1996,758.0,0,22387,34468.93,19.27
62,1996,758.0,0,22387,34468.93,17.2
62,1996,758.0,0,22387,34468.93,21.08
62,1996,758.0,1,204570,34468.93,16.08
62,1996,758.0,1,204570,34468.93,21.08
62,1996,758.0,1,204570,34468.93,25.06
62,1996,758.0,1,204570,34468.93,20.79
62,1996,758.0,1,204570,34468.93,22.91
62,1996,758.0,1,204570,34468.93,19.27
62,1996,758.0,1,204570,34468.93,17.2
62,1996,758.0,1,204570,34468.93,21.08
62,1996,758.0,2,45412,34468.93,16.08
62,1996,758.0,2,45412,34468.93,21.08
62,1996,758.0,2,45412,34468.93,25.06
62,1996,758.0,2,45412,34468.93,20.79
62,1996,758.0,2,45412,34468.93,22.91
62,1996,758.0,2,45412,34468.93,19.27
62,1996,758.0,2,45412,34468.93,17.2
62,1996,758.0,2,45412,34468.93,21.08
62,1996,758.0,3,31169,34468.93,16.08
62,1996,758.0,3,31169,34468.93,21.08
62,1996,758.0,3,31169,34468.93,25.06
62,1996,758.0,3,31169,34468.93,20.79
62,1996,758.0,3,31169,34468.93,22.91
62,1996,758.0,3,31169,34468.93,19.27
62,1996,758.0,3,31169,34468.93,17.2
62,1996,758.0,3,31169,34468.93,21.08
62,1996,758.0,4,11429,34468.93,16.08
62,1996,758.0,4,11429,34468.93,21.08
62,1996,758.0,4,11429,34468.93,25.06
62,1996,758.0,4,11429,34468.93,20.79
62,1996,758.0,4,11429,34468.93,22.91
62,1996,758.0,4,11429,34468.93,19.27
62,1996,758.0,4,11429,34468.93,17.2
62,1996,758.0,4,11429,34468.93,21.08
62,1996,758.0,7,185891,34468.93,16.08
62,1996,758.0,7,185891,34468.93,21.08
62,1996,758.0,7,185891,34468.93,25.06
62,1996,758.0,7,185891,34468.93,20.79
62,1996,758.0,7,185891,34468.93,22.91
62,1996,758.0,7,185891,34468.93,19.27
62,1996,758.0,7,185891,34468.93,17.2
62,1996,758.0,7,185891,34468.93,21.08
62,1996,758.0,5,41706,34468.93,16.08
62,1996,758.0,5,41706,34468.93,21.08
62,1996,758.0,5,41706,34468.93,25.06
62,1996,758.0,5,41706,34468.93,20.79
62,1996,758.0,5,41706,34468.93,22.91
62,1996,758.0,5,41706,34468.93,19.27
62,1996,758.0,5,41706,34468.93,17.2
62,1996,758.0,5,41706,34468.93,21.08
62,1997,758.0,6,96021,34468.93,16.25
62,1997,758.0,6,96021,34468.93,20.99
62,1997,758.0,6,96021,34468.93,25.21
62,1997,758.0,6,96021,34468.93,20.35
62,1997,758.0,6,96021,34468.93,21.9
62,1997,758.0,6,96021,34468.93,19.65
62,1997,758.0,6,96021,34468.93,17.46
62,1997,758.0,6,96021,34468.93,20.99
62,1997,758.0,0,23840,34468.93,16.25
62,1997,758.0,0,23840,34468.93,20.99
62,1997,758.0,0,23840,34468.93,25.21
62,1997,758.0,0,23840,34468.93,20.35
62,1997,758.0,0,23840,34468.93,21.9
62,1997,758.0,0,23840,34468.93,19.65
62,1997,758.0,0,23840,34468.93,17.46
62,1997,758.0,0,23840,34468.93,20.99
62,1997,758.0,1,208520,34468.93,16.25
62,1997,758.0,1,208520,34468.93,20.99
62,1997,758.0,1,208520,34468.93,25.21
62,1997,758.0,1,208520,34468.93,20.35
62,1997,758.0,1,208520,34468.93,21.9
62,1997,758.0,1,208520,34468.93,19.65
62,1997,758.0,1,208520,34468.93,17.46
62,1997,758.0,1,208520,34468.93,20.99
62,1997,758.0,2,41365,34468.93,16.25
62,1997,758.0,2,41365,34468.93,20.99
62,1997,758.0,2,41365,34468.93,25.21
62,1997,758.0,2,41365,34468.93,20.35
62,1997,758.0,2,41365,34468.93,21.9
62,1997,758.0,2,41365,34468.93,19.65
62,1997,758.0,2,41365,34468.93,17.46
62,1997,758.0,2,41365,34468.93,20.99
62,1997,758.0,3,30423,34468.93,16.25
62,1997,758.0,3,30423,34468.93,20.99
62,1997,758.0,3,30423,34468.93,25.21
62,1997,758.0,3,30423,34468.93,20.35
62,1997,758.0,3,30423,34468.93,21.9
62,1997,758.0,3,30423,34468.93,19.65
62,1997,758.0,3,30423,34468.93,17.46
62,1997,758.0,3,30423,34468.93,20.99
62,1997,758.0,4,15057,34468.93,16.25
62,1997,758.0,4,15057,34468.93,20.99
62,1997,758.0,4,15057,34468.93,25.21
62,1997,758.0,4,15057,34468.93,20.35
62,1997,758.0,4,15057,34468.93,21.9
62,1997,758.0,4,15057,34468.93,19.65
62,1997,758.0,4,15057,34468.93,17.46
62,1997,758.0,4,15057,34468.93,20.99
62,1997,758.0,7,209597,34468.93,16.25
62,1997,758.0,7,209597,34468.93,20.99
62,1997,758.0,7,209597,34468.93,25.21
62,1997,758.0,7,209597,34468.93,20.35
62,1997,758.0,7,209597,34468.93,21.9
62,1997,758.0,7,209597,34468.93,19.65
62,1997,758.0,7,209597,34468.93,17.46
62,1997,758.0,7,209597,34468.93,20.99
62,1997,758.0,5,47347,34468.93,16.25
62,1997,758.0,5,47347,34468.93,20.99
62,1997,758.0,5,47347,34468.93,25.21
62,1997,758.0,5,47347,34468.93,20.35
62,1997,758.0,5,47347,34468.93,21.9
62,1997,758.0,5,47347,34468.93,19.65
62,1997,758.0,5,47347,34468.93,17.46
62,1997,758.0,5,47347,34468.93,20.99
62,1998,758.0,6,117046,34468.93,17.07
62,1998,758.0,6,117046,34468.93,21.38
62,1998,758.0,6,117046,34468.93,25.14
62,1998,758.0,6,117046,34468.93,19.08
62,1998,758.0,6,117046,34468.93,23.61
62,1998,758.0,6,117046,34468.93,20.31
62,1998,758.0,6,117046,34468.93,16.21
62,1998,758.0,6,117046,34468.93,21.38
62,1998,758.0,0,23429,34468.93,17.07
62,1998,758.0,0,23429,34468.93,21.38
62,1998,758.0,0,23429,34468.93,25.14
62,1998,758.0,0,23429,34468.93,19.08
62,1998,758.0,0,23429,34468.93,23.61
62,1998,758.0,0,23429,34468.93,20.31
62,1998,758.0,0,23429,34468.93,16.21
62,1998,758.0,0,23429,34468.93,21.38
62,1998,758.0,1,204955,34468.93,17.07
62,1998,758.0,1,204955,34468.93,21.38
62,1998,758.0,1,204955,34468.93,25.14
62,1998,758.0,1,204955,34468.93,19.08
62,1998,758.0,1,204955,34468.93,23.61
62,1998,758.0,1,204955,34468.93,20.31
62,1998,758.0,1,204955,34468.93,16.21
62,1998,758.0,1,204955,34468.93,21.38
62,1998,758.0,2,45108,34468.93,17.07
62,1998,758.0,2,45108,34468.93,21.38
62,1998,758.0,2,45108,34468.93,25.14
62,1998,758.0,2,45108,34468.93,19.08
62,1998,758.0,2,45108,34468.93,23.61
62,1998,758.0,2,45108,34468.93,20.31
62,1998,758.0,2,45108,34468.93,16.21
62,1998,758.0,2,45108,34468.93,21.38
62,1998,758.0,3,33152,34468.93,17.07
62,1998,758.0,3,33152,34468.93,21.38
62,1998,758.0,3,33152,34468.93,25.14
62,1998,758.0,3,33152,34468.93,19.08
62,1998,758.0,3,33152,34468.93,23.61
62,1998,758.0,3,33152,34468.93,20.31
62,1998,758.0,3,33152,34468.93,16.21
62,1998,758.0,3,33152,34468.93,21.38
62,1998,758.0,4,15978,34468.93,17.07
62,1998,758.0,4,15978,34468.93,21.38
62,1998,758.0,4,15978,34468.93,25.14
62,1998,758.0,4,15978,34468.93,19.08
62,1998,758.0,4,15978,34468.93,23.61
62,1998,758.0,4,15978,34468.93,20.31
62,1998,758.0,4,15978,34468.93,16.21
62,1998,758.0,4,15978,34468.93,21.38
62,1998,758.0,7,187500,34468.93,17.07
62,1998,758.0,7,187500,34468.93,21.38
62,1998,758.0,7,187500,34468.93,25.14
62,1998,758.0,7,187500,34468.93,19.08
62,1998,758.0,7,187500,34468.93,23.61
62,1998,758.0,7,187500,34468.93,20.31
62,1998,758.0,7,187500,34468.93,16.21
62,1998,758.0,7,187500,34468.93,21.38
62,1998,758.0,5,42077,34468.93,17.07
62,1998,758.0,5,42077,34468.93,21.38
62,1998,758.0,5,42077,34468.93,25.14
62,1998,758.0,5,42077,34468.93,19.08
62,1998,758.0,5,42077,34468.93,23.61
62,1998,758.0,5,42077,34468.93,20.31
62,1998,758.0,5,42077,34468.93,16.21
62,1998,758.0,5,42077,34468.93,21.38
62,1999,758.0,6,136634,34468.93,16.09
62,1999,758.0,6,136634,34468.93,20.86
62,1999,758.0,6,136634,34468.93,25.03
62,1999,758.0,6,136634,34468.93,19.74
62,1999,758.0,6,136634,34468.93,23.33
62,1999,758.0,6,136634,34468.93,19.27
62,1999,758.0,6,136634,34468.93,16.18
62,1999,758.0,6,136634,34468.93,20.86
62,1999,758.0,0,24720,34468.93,16.09
62,1999,758.0,0,24720,34468.93,20.86
62,1999,758.0,0,24720,34468.93,25.03
62,1999,758.0,0,24720,34468.93,19.74
62,1999,758.0,0,24720,34468.93,23.33
62,1999,758.0,0,24720,34468.93,19.27
62,1999,758.0,0,24720,34468.93,16.18
62,1999,758.0,0,24720,34468.93,20.86
62,1999,758.0,1,223519,34468.93,16.09
62,1999,758.0,1,223519,34468.93,20.86
62,1999,758.0,1,223519,34468.93,25.03
62,1999,758.0,1,223519,34468.93,19.74
62,1999,758.0,1,223519,34468.93,23.33
62,1999,758.0,1,223519,34468.93,19.27
62,1999,758.0,1,223519,34468.93,16.18
62,1999,758.0,1,223519,34468.93,20.86
62,1999,758.0,2,47762,34468.93,16.09
62,1999,758.0,2,47762,34468.93,20.86
62,1999,758.0,2,47762,34468.93,25.03
62,1999,758.0,2,47762,34468.93,19.74
62,1999,758.0,2,47762,34468.93,23.33
62,1999,758.0,2,47762,34468.93,19.27
62,1999,758.0,2,47762,34468.93,16.18
62,1999,758.0,2,47762,34468.93,20.86
62,1999,758.0,3,29901,34468.93,16.09
62,1999,758.0,3,29901,34468.93,20.86
62,1999,758.0,3,29901,34468.93,25.03
62,1999,758.0,3,29901,34468.93,19.74
62,1999,758.0,3,29901,34468.93,23.33
62,1999,758.0,3,29901,34468.93,19.27
62,1999,758.0,3,29901,34468.93,16.18
62,1999,758.0,3,29901,34468.93,20.86
62,1999,758.0,4,16366,34468.93,16.09
62,1999,758.0,4,16366,34468.93,20.86
62,1999,758.0,4,16366,34468.93,25.03
62,1999,758.0,4,16366,34468.93,19.74
62,1999,758.0,4,16366,34468.93,23.33
62,1999,758.0,4,16366,34468.93,19.27
62,1999,758.0,4,16366,34468.93,16.18
62,1999,758.0,4,16366,34468.93,20.86
62,1999,758.0,7,193104,34468.93,16.09
62,1999,758.0,7,193104,34468.93,20.86
62,1999,758.0,7,193104,34468.93,25.03
62,1999,758.0,7,193104,34468.93,19.74
62,1999,758.0,7,193104,34468.93,23.33
62,1999,758.0,7,193104,34468.93,19.27
62,1999,758.0,7,193104,34468.93,16.18
62,1999,758.0,7,193104,34468.93,20.86
62,1999,758.0,5,46310,34468.93,16.09
62,1999,758.0,5,46310,34468.93,20.86
62,1999,758.0,5,46310,34468.93,25.03
62,1999,758.0,5,46310,34468.93,19.74
62,1999,758.0,5,46310,34468.93,23.33
62,1999,758.0,5,46310,34468.93,19.27
62,1999,758.0,5,46310,34468.93,16.18
62,1999,758.0,5,46310,34468.93,20.86
62,2000,758.0,6,113284,34468.93,16.11
62,2000,758.0,6,113284,34468.93,21.12
62,2000,758.0,6,113284,34468.93,25.16
62,2000,758.0,6,113284,34468.93,20.19
62,2000,758.0,6,113284,34468.93,23.07
62,2000,758.0,6,113284,34468.93,19.29
62,2000,758.0,6,113284,34468.93,16.9
62,2000,758.0,6,113284,34468.93,21.12
62,2000,758.0,0,24620,34468.93,16.11
62,2000,758.0,0,24620,34468.93,21.12
62,2000,758.0,0,24620,34468.93,25.16
62,2000,758.0,0,24620,34468.93,20.19
62,2000,758.0,0,24620,34468.93,23.07
62,2000,758.0,0,24620,34468.93,19.29
62,2000,758.0,0,24620,34468.93,16.9
62,2000,758.0,0,24620,34468.93,21.12
62,2000,758.0,1,239420,34468.93,16.11
62,2000,758.0,1,239420,34468.93,21.12
62,2000,758.0,1,239420,34468.93,25.16
62,2000,758.0,1,239420,34468.93,20.19
62,2000,758.0,1,239420,34468.93,23.07
62,2000,758.0,1,239420,34468.93,19.29
62,2000,758.0,1,239420,34468.93,16.9
62,2000,758.0,1,239420,34468.93,21.12
62,2000,758.0,2,41805,34468.93,16.11
62,2000,758.0,2,41805,34468.93,21.12
62,2000,758.0,2,41805,34468.93,25.16
62,2000,758.0,2,41805,34468.93,20.19
62,2000,758.0,2,41805,34468.93,23.07
62,2000,758.0,2,41805,34468.93,19.29
62,2000,758.0,2,41805,34468.93,16.9
62,2000,758.0,2,41805,34468.93,21.12
62,2000,758.0,3,30762,34468.93,16.11
62,2000,758.0,3,30762,34468.93,21.12
62,2000,758.0,3,30762,34468.93,25.16
62,2000,758.0,3,30762,34468.93,20.19
62,2000,758.0,3,30762,34468.93,23.07
62,2000,758.0,3,30762,34468.93,19.29
62,2000,758.0,3,30762,34468.93,16.9
62,2000,758.0,3,30762,34468.93,21.12
62,2000,758.0,4,14623,34468.93,16.11
62,2000,758.0,4,14623,34468.93,21.12
62,2000,758.0,4,14623,34468.93,25.16
62,2000,758.0,4,14623,34468.93,20.19
62,2000,758.0,4,14623,34468.93,23.07
62,2000,758.0,4,14623,34468.93,19.29
62,2000,758.0,4,14623,34468.93,16.9
62,2000,758.0,4,14623,34468.93,21.12
62,2000,758.0,7,188160,34468.93,16.11
62,2000,758.0,7,188160,34468.93,21.12
62,2000,758.0,7,188160,34468.93,25.16
62,2000,758.0,7,188160,34468.93,20.19
62,2000,758.0,7,188160,34468.93,23.07
62,2000,758.0,7,188160,34468.93,19.29
62,2000,758.0,7,188160,34468.93,16.9
62,2000,758.0,7,188160,34468.93,21.12
62,2000,758.0,5,49355,34468.93,16.11
62,2000,758.0,5,49355,34468.93,21.12
62,2000,758.0,5,49355,34468.93,25.16
62,2000,758.0,5,49355,34468.93,20.19
62,2000,758.0,5,49355,34468.93,23.07
62,2000,758.0,5,49355,34468.93,19.29
62,2000,758.0,5,49355,34468.93,16.9
62,2000,758.0,5,49355,34468.93,21.12
62,2001,758.0,6,153208,31373.3,15.98
62,2001,758.0,6,153208,31373.3,21.23
62,2001,758.0,6,153208,31373.3,25.11
62,2001,758.0,6,153208,31373.3,20.15
62,2001,758.0,6,153208,31373.3,22.6
62,2001,758.0,6,153208,31373.3,19.32
62,2001,758.0,6,153208,31373.3,16.37
62,2001,758.0,6,153208,31373.3,21.23
62,2001,758.0,0,25777,31373.3,15.98
62,2001,758.0,0,25777,31373.3,21.23
62,2001,758.0,0,25777,31373.3,25.11
62,2001,758.0,0,25777,31373.3,20.15
62,2001,758.0,0,25777,31373.3,22.6
62,2001,758.0,0,25777,31373.3,19.32
62,2001,758.0,0,25777,31373.3,16.37
62,2001,758.0,0,25777,31373.3,21.23
62,2001,758.0,1,237799,31373.3,15.98
62,2001,758.0,1,237799,31373.3,21.23
62,2001,758.0,1,237799,31373.3,25.11
62,2001,758.0,1,237799,31373.3,20.15
62,2001,758.0,1,237799,31373.3,22.6
62,2001,758.0,1,237799,31373.3,19.32
62,2001,758.0,1,237799,31373.3,16.37
62,2001,758.0,1,237799,31373.3,21.23
62,2001,758.0,2,42576,31373.3,15.98
62,2001,758.0,2,42576,31373.3,21.23
62,2001,758.0,2,42576,31373.3,25.11
62,2001,758.0,2,42576,31373.3,20.15
62,2001,758.0,2,42576,31373.3,22.6
62,2001,758.0,2,42576,31373.3,19.32
62,2001,758.0,2,42576,31373.3,16.37
62,2001,758.0,2,42576,31373.3,21.23
62,2001,758.0,3,33800,31373.3,15.98
62,2001,758.0,3,33800,31373.3,21.23
62,2001,758.0,3,33800,31373.3,25.11
62,2001,758.0,3,33800,31373.3,20.15
62,2001,758.0,3,33800,31373.3,22.6
62,2001,758.0,3,33800,31373.3,19.32
62,2001,758.0,3,33800,31373.3,16.37
62,2001,758.0,3,33800,31373.3,21.23
62,2001,758.0,4,16503,31373.3,15.98
62,2001,758.0,4,16503,31373.3,21.23
62,2001,758.0,4,16503,31373.3,25.11
62,2001,758.0,4,16503,31373.3,20.15
62,2001,758.0,4,16503,31373.3,22.6
62,2001,758.0,4,16503,31373.3,19.32
62,2001,758.0,4,16503,31373.3,16.37
62,2001,758.0,4,16503,31373.3,21.23
62,2001,758.0,7,199853,31373.3,15.98
62,2001,758.0,7,199853,31373.3,21.23
62,2001,758.0,7,199853,31373.3,25.11
62,2001,758.0,7,199853,31373.3,20.15
62,2001,758.0,7,199853,31373.3,22.6
62,2001,758.0,7,199853,31373.3,19.32
62,2001,758.0,7,199853,31373.3,16.37
62,2001,758.0,7,199853,31373.3,21.23
62,2001,758.0,5,47661,31373.3,15.98
62,2001,758.0,5,47661,31373.3,21.23
62,2001,758.0,5,47661,31373.3,25.11
62,2001,758.0,5,47661,31373.3,20.15
62,2001,758.0,5,47661,31373.3,22.6
62,2001,758.0,5,47661,31373.3,19.32
62,2001,758.0,5,47661,31373.3,16.37
62,2001,758.0,5,47661,31373.3,21.23
62,2002,758.0,6,150988,16189.88,16.37
62,2002,758.0,6,150988,16189.88,21.5
62,2002,758.0,6,150988,16189.88,25.07
62,2002,758.0,6,150988,16189.88,19.93
62,2002,758.0,6,150988,16189.88,22.59
62,2002,758.0,6,150988,16189.88,19.62
62,2002,758.0,6,150988,16189.88,16.37
62,2002,758.0,6,150988,16189.88,21.5
62,2002,758.0,0,27105,16189.88,16.37
62,2002,758.0,0,27105,16189.88,21.5
62,2002,758.0,0,27105,16189.88,25.07
62,2002,758.0,0,27105,16189.88,19.93
62,2002,758.0,0,27105,16189.88,22.59
62,2002,758.0,0,27105,16189.88,19.62
62,2002,758.0,0,27105,16189.88,16.37
62,2002,758.0,0,27105,16189.88,21.5
62,2002,758.0,1,237558,16189.88,16.37
62,2002,758.0,1,237558,16189.88,21.5
62,2002,758.0,1,237558,16189.88,25.07
62,2002,758.0,1,237558,16189.88,19.93
62,2002,758.0,1,237558,16189.88,22.59
62,2002,758.0,1,237558,16189.88,19.62
62,2002,758.0,1,237558,16189.88,16.37
62,2002,758.0,1,237558,16189.88,21.5
62,2002,758.0,2,45027,16189.88,16.37
62,2002,758.0,2,45027,16189.88,21.5
62,2002,758.0,2,45027,16189.88,25.07
62,2002,758.0,2,45027,16189.88,19.93
62,2002,758.0,2,45027,16189.88,22.59
62,2002,758.0,2,45027,16189.88,19.62
62,2002,758.0,2,45027,16189.88,16.37
62,2002,758.0,2,45027,16189.88,21.5
62,2002,758.0,3,29859,16189.88,16.37
62,2002,758.0,3,29859,16189.88,21.5
62,2002,758.0,3,29859,16189.88,25.07
62,2002,758.0,3,29859,16189.88,19.93
62,2002,758.0,3,29859,16189.88,22.59
62,2002,758.0,3,29859,16189.88,19.62
62,2002,758.0,3,29859,16189.88,16.37
62,2002,758.0,3,29859,16189.88,21.5
62,2002,758.0,4,15318,16189.88,16.37
62,2002,758.0,4,15318,16189.88,21.5
62,2002,758.0,4,15318,16189.88,25.07
62,2002,758.0,4,15318,16189.88,19.93
62,2002,758.0,4,15318,16189.88,22.59
62,2002,758.0,4,15318,16189.88,19.62
62,2002,758.0,4,15318,16189.88,16.37
62,2002,758.0,4,15318,16189.88,21.5
62,2002,758.0,7,184236,16189.88,16.37
62,2002,758.0,7,184236,16189.88,21.5
62,2002,758.0,7,184236,16189.88,25.07
62,2002,758.0,7,184236,16189.88,19.93
62,2002,758.0,7,184236,16189.88,22.59
62,2002,758.0,7,184236,16189.88,19.62
62,2002,758.0,7,184236,16189.88,16.37
62,2002,758.0,7,184236,16189.88,21.5
62,2002,758.0,5,50999,16189.88,16.37
62,2002,758.0,5,50999,16189.88,21.5
62,2002,758.0,5,50999,16189.88,25.07
62,2002,758.0,5,50999,16189.88,19.93
62,2002,758.0,5,50999,16189.88,22.59
62,2002,758.0,5,50999,16189.88,19.62
62,2002,758.0,5,50999,16189.88,16.37
62,2002,758.0,5,50999,16189.88,21.5
62,2004,758.0,6,141677,26433.14,16.2
62,2004,758.0,6,141677,26433.14,21.24
62,2004,758.0,6,141677,26433.14,24.92
62,2004,758.0,6,141677,26433.14,19.91
62,2004,758.0,6,141677,26433.14,22.26
62,2004,758.0,6,141677,26433.14,19.56
62,2004,758.0,6,141677,26433.14,16.84
62,2004,758.0,6,141677,26433.14,21.24
62,2004,758.0,0,28188,26433.14,16.2
62,2004,758.0,0,28188,26433.14,21.24
62,2004,758.0,0,28188,26433.14,24.92
62,2004,758.0,0,28188,26433.14,19.91
62,2004,758.0,0,28188,26433.14,22.26
62,2004,758.0,0,28188,26433.14,19.56
62,2004,758.0,0,28188,26433.14,16.84
62,2004,758.0,0,28188,26433.14,21.24
62,2004,758.0,1,242399,26433.14,16.2
62,2004,758.0,1,242399,26433.14,21.24
62,2004,758.0,1,242399,26433.14,24.92
62,2004,758.0,1,242399,26433.14,19.91
62,2004,758.0,1,242399,26433.14,22.26
62,2004,758.0,1,242399,26433.14,19.56
62,2004,758.0,1,242399,26433.14,16.84
